OrderID,CustomerID,Gender,Age,State,CustomerType,OrderDate,PickupDate,DeliveryDate,ServiceName,QuantityOfClothes,WeightKg,LoadType,DeliveryType,Revenue,PaymentDate,PaymentAmount,PaymentMethod,LabourCost,ElectricityCost,WaterCost,DetergentCost,ChemicalCost,PackagingCost,FuelCost,MaintenanceCost,DiscountGiven,Tax,OtherCost,TotalExpense,NetProfit,PaymentStatus
342,63,Female,55,Maryland,Student,1/10/2021,1/11/2021,1/15/2021,Ironing,7,3.64,Mixed,Customer Pickup,3982.74,1/15/2021,3982.74,Cash,876.2,159.31,0,0,0,20,0,119.48,0,298.71,79.65,1553.35,2429.39,Paid
343,77,Male,29,District of Columbia,Corporate,3/17/2023,3/18/2023,3/22/2023,Laundry,27,15.53,Mixed,Customer Pickup,4289.35,3/17/2023,4289.35,Credit Card,943.66,257.36,171.57,214.47,0,50,0,128.68,0,321.7,85.79,2173.23,2116.12,Paid
344,97,Male,29,Alabama,Corporate,11/13/2025,11/14/2025,11/18/2025,Ironing,10,5.16,Mixed,Customer Pickup,9010.76,11/18/2025,9010.76,Credit Card,1982.37,450.54,0,0,0,20,0,270.32,0,675.81,180.22,3579.26,5431.5,Paid
345,55,Male,21,New York,Student,10/18/2022,10/19/2022,10/23/2022,Laundry,20,5.06,Light,Home Delivery,11412.44,10/23/2022,11412.44,Online Payment,2054.24,570.62,456.5,570.62,0,35,456.5,342.37,0,855.93,228.25,5570.03,5842.41,Paid
346,81,Male,35,Florida,Regular,4/27/2021,4/28/2021,5/2/2021,Mending,12,7.51,Mixed,Customer Pickup,5705.05,4/27/2021,5705.05,Online Payment,1255.11,285.25,0,0,0,35,0,171.15,0,427.88,114.1,2288.49,3416.56,Paid
347,39,Female,64,Kentucky,Regular,8/31/2025,9/1/2025,9/5/2025,Laundry,12,6.16,Mixed,Customer Pickup,3925.81,9/5/2025,3925.81,Cash,863.68,196.29,157.03,196.29,0,35,0,117.77,0,294.44,78.52,1939.02,1986.79,Paid
348,51,Female,39,California,Corporate,3/24/2022,3/25/2022,3/29/2022,Stain Removal,19,12.19,Mixed,Home Delivery,6992.22,3/29/2022,6992.22,Cash,1538.29,419.53,209.77,139.84,279.69,35,279.69,209.77,0,524.42,139.84,3775.84,3216.38,Paid
349,39,Female,64,Kentucky,Regular,4/10/2024,4/11/2024,4/15/2024,Dry Cleaning,23,21.44,Heavy,Customer Pickup,9693.39,4/11/2024,9693.39,Cash,2520.28,581.6,0,0,581.6,50,0,290.8,0,727,193.87,4945.15,4748.24,Paid
350,40,Male,37,Minnesota,Regular,10/2/2022,10/3/2022,10/7/2022,Ironing,16,4.6,Light,Customer Pickup,1235.67,10/3/2022,1235.67,Online Payment,222.42,49.43,0,0,0,35,0,37.07,0,92.68,24.71,461.31,774.36,Paid
351,83,Female,50,Alabama,Regular,6/18/2024,6/19/2024,6/23/2024,Laundry,30,17.52,Mixed,Express,8715.76,6/23/2024,8715.76,Cash,1917.47,522.95,348.63,435.79,0,50,522.95,261.47,0,653.68,174.32,4887.26,3828.5,Paid
352,95,Male,34,Nevada,Regular,12/18/2023,12/19/2023,12/23/2023,Dry Cleaning,17,5.4,Light,Home Delivery,5130.27,12/23/2023,5130.27,Credit Card,923.45,256.51,0,0,307.82,35,205.21,153.91,0,384.77,102.61,2369.28,2760.99,Paid
353,25,Male,44,Tennessee,Student,6/1/2021,6/2/2021,6/6/2021,Mending,23,13.88,Mixed,Customer Pickup,5299.13,6/6/2021,5299.13,Cash,1165.81,317.95,0,0,0,50,0,158.97,0,397.43,105.98,2196.14,3102.99,Paid
354,41,Female,54,California,Corporate,4/14/2025,4/15/2025,4/19/2025,Laundry,16,4.68,Light,Customer Pickup,3761.09,4/14/2025,3761.09,Online Payment,677,150.44,150.44,188.05,0,35,0,112.83,0,282.08,75.22,1671.06,2090.03,Paid
355,27,Male,34,Kansas,Regular,12/19/2023,12/20/2023,12/24/2023,Laundry,30,15.22,Mixed,Customer Pickup,8938.79,12/20/2023,8938.79,Cash,1966.53,536.33,357.55,446.94,0,50,0,268.16,0,670.41,178.78,4474.7,4464.09,Paid
356,12,Female,46,West Virginia,Regular,3/17/2022,3/18/2022,3/22/2022,Stain Removal,21,13.58,Mixed,Customer Pickup,3744.13,3/17/2022,3744.13,Online Payment,823.71,224.65,112.32,74.88,149.77,50,0,112.32,0,280.81,74.88,1903.34,1840.79,Paid
357,80,Male,27,Connecticut,Regular,10/9/2024,10/10/2024,10/14/2024,Dry Cleaning,5,1.62,Light,Customer Pickup,14153.82,10/14/2024,14153.82,Cash,2547.69,566.15,0,0,849.23,20,0,424.61,0,1061.54,283.08,5752.3,8401.52,Paid
358,61,Female,44,Florida,Corporate,10/12/2021,10/13/2021,10/17/2021,Ironing,8,2.61,Light,Customer Pickup,522.56,10/17/2021,522.56,Cash,94.06,20.9,0,0,0,20,0,15.68,0,39.19,10.45,200.28,322.28,Paid
359,65,Male,44,Michigan,Regular,8/12/2025,8/13/2025,8/17/2025,Laundry,22,12.93,Mixed,Customer Pickup,5323.8,8/17/2025,5323.8,Cash,1171.24,319.43,212.95,266.19,0,50,0,159.71,266.19,399.29,106.48,2419.1,2904.7,Paid
360,40,Male,37,Minnesota,Regular,3/14/2023,3/15/2023,3/19/2023,Laundry,26,8.17,Light,Customer Pickup,10995.43,3/15/2023,10995.43,Cash,1979.18,549.77,439.82,549.77,0,50,0,329.86,0,824.66,219.91,4942.97,6052.46,Paid
361,7,Female,64,New Mexico,Regular,6/20/2022,6/21/2022,6/25/2022,Laundry,6,3.41,Mixed,Express,9925.96,6/25/2022,9925.96,Cash,2183.71,397.04,397.04,496.3,0,20,595.56,297.78,0,744.45,198.52,5330.4,4595.56,Paid
362,12,Female,46,West Virginia,Regular,7/30/2024,7/31/2024,8/4/2024,Stain Removal,21,11.63,Mixed,Customer Pickup,1582.41,8/4/2024,1582.41,Cash,348.13,94.94,47.47,31.65,63.3,50,0,47.47,0,118.68,31.65,833.29,749.12,Paid
363,41,Female,54,California,Corporate,12/16/2022,12/17/2022,12/21/2022,Dry Cleaning,27,7.89,Light,Customer Pickup,7947.87,12/16/2022,7947.87,Online Payment,1430.62,397.39,0,0,476.87,50,0,238.44,0,596.09,158.96,3348.37,4599.5,Paid
364,67,Male,39,Illinois,Corporate,5/4/2022,5/5/2022,5/9/2022,Laundry,16,8.08,Mixed,Customer Pickup,12787.31,5/9/2022,12787.31,Cash,2813.21,639.37,511.49,639.37,0,35,0,383.62,0,959.05,255.75,6236.86,6550.45,Paid
365,14,Male,31,Tennessee,Regular,4/26/2022,4/27/2022,5/1/2022,Laundry,24,15.24,Mixed,Home Delivery,7900.31,5/1/2022,7900.31,Online Payment,1738.07,474.02,316.01,395.02,0,50,316.01,237.01,0,592.52,158.01,4276.67,3623.64,Paid
366,66,Male,42,New York,Student,4/14/2023,4/15/2023,4/19/2023,Dry Cleaning,11,6.17,Mixed,Home Delivery,11013.93,4/15/2023,11013.93,Cash,2423.06,550.7,0,0,660.84,35,440.56,330.42,0,826.04,220.28,5486.9,5527.03,Paid
367,87,Male,34,Ohio,Regular,9/24/2025,9/25/2025,9/29/2025,Laundry,4,1.13,Light,Customer Pickup,12687.92,9/29/2025,12687.92,Cash,2283.83,507.52,507.52,634.4,0,20,0,380.64,0,951.59,253.76,5539.26,7148.66,Paid
368,39,Female,64,Kentucky,Regular,2/25/2025,2/26/2025,3/2/2025,Laundry,25,14.09,Mixed,Customer Pickup,6188.14,2/25/2025,6188.14,Online Payment,1361.39,371.29,247.53,309.41,0,50,0,185.64,0,464.11,123.76,3113.13,3075.01,Paid
369,34,Male,31,District of Columbia,Regular,4/10/2021,4/11/2021,4/15/2021,Laundry,20,10.4,Mixed,Customer Pickup,8288.67,4/15/2021,8288.67,Credit Card,1823.51,497.32,331.55,414.43,0,35,0,248.66,0,621.65,165.77,4137.89,4150.78,Paid
370,51,Female,39,California,Corporate,11/2/2024,11/3/2024,11/7/2024,Stain Removal,15,4.35,Light,Home Delivery,14020.76,11/7/2024,14020.76,Credit Card,2523.74,560.83,420.62,280.42,560.83,35,560.83,420.62,0,1051.56,280.42,6694.87,7325.89,Paid
371,52,Female,47,Indiana,Regular,11/10/2024,11/11/2024,11/15/2024,Laundry,27,8.34,Light,Customer Pickup,14523.41,11/11/2024,14523.41,Cash,2614.21,726.17,580.94,726.17,0,50,0,435.7,726.17,1089.26,290.47,5786.75,8736.66,Paid
372,6,Male,31,Pennsylvania,Regular,1/4/2021,1/5/2021,1/9/2021,Dry Cleaning,29,17.77,Mixed,Home Delivery,10910.82,1/9/2021,10910.82,Cash,2400.38,654.65,0,0,654.65,50,436.43,327.32,0,818.31,218.22,5559.96,5350.86,Paid
373,74,Male,22,Georgia,Regular,8/5/2021,8/6/2021,8/10/2021,Laundry,13,4.54,Light,Home Delivery,14353.47,8/6/2021,14353.47,Cash,2583.62,574.14,574.14,717.67,0,35,574.14,430.6,0,1076.51,287.07,6852.89,7500.58,Paid
374,51,Female,39,California,Corporate,3/29/2023,3/30/2023,4/3/2023,Laundry,18,10.93,Mixed,Home Delivery,5527.66,4/3/2023,5527.66,Cash,1216.09,331.66,221.11,276.38,0,35,221.11,165.83,276.38,414.57,110.55,2715.92,2811.74,Paid
375,32,Female,36,New Mexico,Student,8/18/2021,8/19/2021,8/23/2021,Stain Removal,6,3.53,Mixed,Home Delivery,3414.28,8/19/2021,3414.28,Cash,751.14,136.57,102.43,68.29,136.57,20,136.57,102.43,0,256.07,68.29,1778.36,1635.92,Paid
376,8,Male,26,South Carolina,Corporate,4/24/2021,4/25/2021,4/29/2021,Ironing,22,7.31,Light,Home Delivery,1373.62,4/29/2021,1373.62,Credit Card,247.25,68.68,0,0,0,50,54.94,41.21,0,103.02,27.47,592.57,781.05,Paid
377,45,Male,29,Georgia,Regular,11/29/2025,11/30/2025,12/4/2025,Dry Cleaning,19,17.05,Heavy,Home Delivery,4551.24,12/4/2025,4551.24,Credit Card,1183.32,273.07,0,0,273.07,35,182.05,136.54,0,341.34,91.02,2515.41,2035.83,Paid
378,98,Male,42,District of Columbia,Regular,12/25/2024,12/26/2024,12/30/2024,Laundry,17,8.91,Mixed,Customer Pickup,737.48,12/26/2024,737.48,Online Payment,162.25,36.87,29.5,36.87,0,35,0,22.12,0,55.31,14.75,392.67,344.81,Paid
379,56,Female,57,Georgia,Regular,5/13/2024,5/14/2024,5/18/2024,Laundry,3,1,Light,Home Delivery,5559.71,5/18/2024,5559.71,Cash,1000.75,222.39,222.39,277.99,0,20,222.39,166.79,0,416.98,111.19,2660.87,2898.84,Paid
380,84,Female,58,Colorado,Walk-in,7/30/2024,7/31/2024,8/4/2024,Ironing,8,2.56,Light,Home Delivery,8888.14,7/30/2024,8888.14,Online Payment,1599.87,355.53,0,0,0,20,355.53,266.64,0,666.61,177.76,3441.94,5446.2,Paid
381,54,Male,32,Pennsylvania,Regular,7/11/2023,7/12/2023,7/16/2023,Laundry,24,26.14,Heavy,Home Delivery,1342.19,7/16/2023,1342.19,Credit Card,348.97,80.53,53.69,67.11,0,50,53.69,40.27,0,100.66,26.84,821.76,520.43,Paid
382,16,Male,36,California,Student,2/26/2024,2/27/2024,3/2/2024,Ironing,5,1.62,Light,Customer Pickup,8569.89,3/2/2024,8569.89,Cash,1542.58,342.8,0,0,0,20,0,257.1,0,642.74,171.4,2976.62,5593.27,Paid
383,18,Female,61,Massachusetts,Regular,5/31/2022,6/1/2022,6/5/2022,Mending,9,5.55,Mixed,Customer Pickup,4902.53,6/1/2022,4902.53,Cash,1078.56,245.13,0,0,0,20,0,147.08,0,367.69,98.05,1956.51,2946.02,Paid
384,41,Female,54,California,Corporate,10/24/2022,10/25/2022,10/29/2022,Mending,15,9.03,Mixed,Customer Pickup,4167.61,10/25/2022,4167.61,Cash,916.87,208.38,0,0,0,35,0,125.03,0,312.57,83.35,1681.2,2486.41,Paid
385,50,Male,42,Maryland,Regular,5/9/2023,5/10/2023,5/14/2023,Laundry,15,7.66,Mixed,Customer Pickup,4424.66,5/14/2023,4424.66,Online Payment,973.43,221.23,176.99,221.23,0,35,0,132.74,0,331.85,88.49,2180.96,2243.7,Paid
386,28,Male,36,Oregon,Regular,3/15/2021,3/16/2021,3/20/2021,Mending,22,12.04,Mixed,Customer Pickup,12822.88,3/20/2021,12822.88,Cash,2821.03,769.37,0,0,0,50,0,384.69,0,961.72,256.46,5243.27,7579.61,Paid
387,90,Male,42,North Carolina,Corporate,1/18/2021,1/19/2021,1/23/2021,Ironing,29,8.32,Light,Customer Pickup,3615.51,1/23/2021,3615.51,Cash,650.79,180.78,0,0,0,50,0,108.47,180.78,271.16,72.31,1152.73,2462.78,Paid
388,65,Male,44,Michigan,Regular,3/29/2021,3/30/2021,4/3/2021,Mending,24,8.14,Light,Customer Pickup,2837.37,4/3/2021,2837.37,Cash,510.73,141.87,0,0,0,50,0,85.12,0,212.8,56.75,1057.27,1780.1,Paid
389,55,Male,21,New York,Student,3/11/2021,3/12/2021,3/16/2021,Laundry,29,8.28,Light,Home Delivery,12505.5,3/16/2021,12505.5,Cash,2250.99,625.28,500.22,625.28,0,50,500.22,375.17,0,937.91,250.11,6115.18,6390.32,Paid
390,77,Male,29,District of Columbia,Corporate,6/7/2021,6/8/2021,6/12/2021,Stain Removal,30,7.81,Light,Customer Pickup,14882.41,6/12/2021,14882.41,Cash,2678.83,744.12,446.47,297.65,595.3,50,0,446.47,0,1116.18,297.65,6672.67,8209.74,Paid
391,22,Female,51,Pennsylvania,Regular,11/18/2022,11/19/2022,11/23/2022,Ironing,18,10.23,Mixed,Customer Pickup,8800.66,11/23/2022,8800.66,Cash,1936.15,528.04,0,0,0,35,0,264.02,0,660.05,176.01,3599.27,5201.39,Paid
392,80,Male,27,Connecticut,Regular,12/20/2025,12/21/2025,12/25/2025,Mending,16,5.54,Light,Customer Pickup,4578.62,12/25/2025,4578.62,Credit Card,824.15,228.93,0,0,0,35,0,137.36,0,343.4,91.57,1660.41,2918.21,Paid
393,31,Male,39,New York,Student,4/13/2022,4/14/2022,4/18/2022,Dry Cleaning,27,7.94,Light,Home Delivery,14149.66,4/18/2022,14149.66,Credit Card,2546.94,707.48,0,0,848.98,50,565.99,424.49,0,1061.22,282.99,6488.09,7661.57,Paid
394,15,Male,20,Colorado,Student,9/12/2021,9/13/2021,9/17/2021,Laundry,17,4.8,Light,Customer Pickup,9882.55,9/17/2021,9882.55,Cash,1778.86,395.3,395.3,494.13,0,35,0,296.48,0,741.19,197.65,4333.91,5548.64,Paid
395,80,Male,27,Connecticut,Regular,3/11/2022,3/12/2022,3/16/2022,Laundry,19,5.32,Light,Customer Pickup,6700.93,3/16/2022,6700.93,Online Payment,1206.17,335.05,268.04,335.05,0,35,0,201.03,0,502.57,134.02,3016.93,3684,Paid
396,55,Male,21,New York,Student,7/20/2024,7/21/2024,7/25/2024,Ironing,4,1.21,Light,Express,2014.8,7/25/2024,2014.8,Cash,362.66,80.59,0,0,0,20,120.89,60.44,0,151.11,40.3,835.99,1178.81,Paid
397,34,Male,31,District of Columbia,Regular,10/29/2023,10/30/2023,11/3/2023,Ironing,3,1.84,Mixed,Express,13210.92,11/3/2023,13210.92,Cash,2906.4,528.44,0,0,0,20,792.66,396.33,0,990.82,264.22,5898.87,7312.05,Paid
398,4,Male,26,Washington,Regular,8/29/2024,8/30/2024,9/3/2024,Dry Cleaning,3,1.59,Mixed,Customer Pickup,9803.46,9/3/2024,9803.46,Online Payment,2156.76,392.14,0,0,588.21,20,0,294.1,0,735.26,196.07,4382.54,5420.92,Paid
399,18,Female,61,Massachusetts,Regular,12/16/2024,12/17/2024,12/21/2024,Dry Cleaning,10,10.27,Heavy,Customer Pickup,4558.49,12/17/2024,4558.49,Cash,1185.21,273.51,0,0,273.51,20,0,136.75,0,341.89,91.17,2322.04,2236.45,Paid
400,79,Female,50,Vermont,Regular,2/26/2024,2/27/2024,3/2/2024,Dry Cleaning,7,1.86,Light,Customer Pickup,1256.16,3/2/2024,1256.16,Cash,226.11,50.25,0,0,75.37,20,0,37.68,0,94.21,25.12,528.74,727.42,Paid
401,37,Male,29,Georgia,Student,4/12/2021,4/13/2021,4/17/2021,Laundry,15,8.61,Mixed,Customer Pickup,4110.31,4/13/2021,4110.31,Cash,904.27,205.52,164.41,205.52,0,35,0,123.31,0,308.27,82.21,2028.51,2081.8,Paid
402,51,Female,39,California,Corporate,5/26/2024,5/27/2024,5/31/2024,Ironing,11,5.51,Mixed,Home Delivery,5642.39,5/31/2024,5642.39,Cash,1241.33,282.12,0,0,0,35,225.7,169.27,0,423.18,112.85,2489.45,3152.94,Paid
403,44,Male,37,New York,Student,8/15/2025,8/16/2025,8/20/2025,Laundry,13,3.98,Light,Customer Pickup,10101.14,8/20/2025,10101.14,Online Payment,1818.21,404.05,404.05,505.06,0,35,0,303.03,0,757.59,202.02,4429.01,5672.13,Paid
404,65,Male,44,Michigan,Regular,12/21/2021,12/22/2021,12/26/2021,Laundry,14,4.61,Light,Customer Pickup,6323.41,12/26/2021,6323.41,Online Payment,1138.21,252.94,252.94,316.17,0,35,0,189.7,0,474.26,126.47,2785.69,3537.72,Paid
405,94,Male,32,Iowa,Regular,6/26/2021,6/27/2021,7/1/2021,Stain Removal,25,13.49,Mixed,Customer Pickup,5563.02,6/27/2021,5563.02,Cash,1223.86,333.78,166.89,111.26,222.52,50,0,166.89,0,417.23,111.26,2803.69,2759.33,Paid
406,74,Male,22,Georgia,Regular,8/13/2024,8/14/2024,8/18/2024,Laundry,2,0.69,Light,Home Delivery,7284.36,8/14/2024,7284.36,Cash,1311.18,291.37,291.37,364.22,0,20,291.37,218.53,0,546.33,145.69,3480.06,3804.3,Paid
407,86,Female,53,District of Columbia,Student,5/30/2022,5/31/2022,6/4/2022,Ironing,23,7.95,Light,Customer Pickup,6454.29,6/4/2022,6454.29,Online Payment,1161.77,322.71,0,0,0,50,0,193.63,322.71,484.07,129.09,2018.56,4435.73,Paid
408,7,Female,64,New Mexico,Regular,10/11/2022,10/12/2022,10/16/2022,Laundry,19,6.52,Light,Customer Pickup,3818.92,10/11/2022,3818.92,Online Payment,687.41,190.95,152.76,190.95,0,35,0,114.57,0,286.42,76.38,1734.44,2084.48,Paid
409,77,Male,29,District of Columbia,Corporate,4/26/2022,4/27/2022,5/1/2022,Laundry,28,17.27,Mixed,Customer Pickup,8929.53,5/1/2022,8929.53,Cash,1964.5,535.77,357.18,446.48,0,50,0,267.89,0,669.71,178.59,4470.12,4459.41,Paid
410,63,Female,55,Maryland,Student,9/14/2022,9/15/2022,9/19/2022,Laundry,15,7.73,Mixed,Customer Pickup,10776.53,9/19/2022,10776.53,Credit Card,2370.84,538.83,431.06,538.83,0,35,0,323.3,0,808.24,215.53,5261.63,5514.9,Paid
411,86,Female,53,District of Columbia,Student,9/6/2023,9/7/2023,9/11/2023,Ironing,6,3.16,Mixed,Home Delivery,10744.64,9/11/2023,10744.64,Online Payment,2363.82,429.79,0,0,0,20,429.79,322.34,537.23,805.85,214.89,4049.25,6695.39,Paid
412,39,Female,64,Kentucky,Regular,4/8/2025,4/9/2025,4/13/2025,Ironing,21,6.48,Light,Customer Pickup,5126.16,4/13/2025,5126.16,Online Payment,922.71,256.31,0,0,0,50,0,153.78,0,384.46,102.52,1869.78,3256.38,Paid
413,35,Female,64,Utah,Student,5/27/2024,5/28/2024,6/1/2024,Laundry,23,12.86,Mixed,Customer Pickup,3258.8,5/28/2024,3258.8,Cash,716.94,195.53,130.35,162.94,0,50,0,97.76,0,244.41,65.18,1663.11,1595.69,Paid
414,58,Female,52,Ohio,Student,11/28/2023,11/29/2023,12/3/2023,Ironing,18,9.57,Mixed,Customer Pickup,2277.63,12/3/2023,2277.63,Credit Card,501.08,113.88,0,0,0,35,0,68.33,0,170.82,45.55,934.66,1342.97,Paid
415,87,Male,34,Ohio,Regular,11/11/2025,11/12/2025,11/16/2025,Ironing,18,6.07,Light,Customer Pickup,13946.49,11/11/2025,13946.49,Online Payment,2510.37,697.32,0,0,0,35,0,418.39,697.32,1045.99,278.93,4288.68,9657.81,Paid
416,59,Male,34,New York,Student,7/1/2021,7/2/2021,7/6/2021,Mending,4,2.43,Mixed,Home Delivery,7880.63,7/1/2021,7880.63,Online Payment,1733.74,315.23,0,0,0,20,315.23,236.42,0,591.05,157.61,3369.28,4511.35,Paid
417,33,Female,44,Virginia,Regular,12/5/2023,12/6/2023,12/10/2023,Ironing,17,8.52,Mixed,Home Delivery,11686.75,12/10/2023,11686.75,Cash,2571.09,584.34,0,0,0,35,467.47,350.6,0,876.51,233.74,5118.75,6568,Paid
418,89,Female,35,Texas,Student,3/28/2024,3/29/2024,4/2/2024,Laundry,27,17.01,Mixed,Home Delivery,2455.08,3/28/2024,2455.08,Online Payment,540.12,147.3,98.2,122.75,0,50,98.2,73.65,0,184.13,49.1,1363.45,1091.63,Paid
419,46,Male,31,Texas,Regular,5/7/2025,5/8/2025,5/12/2025,Laundry,23,6.47,Light,Customer Pickup,960.59,5/12/2025,960.59,Cash,172.91,48.03,38.42,48.03,0,50,0,28.82,0,72.04,19.21,477.46,483.13,Paid
420,62,Male,32,North Carolina,Student,6/1/2021,6/2/2021,6/6/2021,Dry Cleaning,23,14.83,Mixed,Customer Pickup,12666.3,6/2/2021,12666.3,Cash,2786.59,759.98,0,0,759.98,50,0,379.99,0,949.97,253.33,5939.84,6726.46,Paid
421,72,Female,58,New Mexico,Student,12/11/2022,12/12/2022,12/16/2022,Laundry,19,12.01,Mixed,Home Delivery,10243.45,12/16/2022,10243.45,Cash,2253.56,614.61,409.74,512.17,0,35,409.74,307.3,0,768.26,204.87,5515.25,4728.2,Paid
422,73,Female,60,Ohio,Regular,9/14/2025,9/15/2025,9/19/2025,Stain Removal,15,8.66,Mixed,Customer Pickup,11460.26,9/19/2025,11460.26,Online Payment,2521.26,573.01,343.81,229.21,458.41,35,0,343.81,0,859.52,229.21,5593.24,5867.02,Paid
423,49,Male,29,Alabama,Regular,1/17/2021,1/18/2021,1/22/2021,Dry Cleaning,29,31.34,Heavy,Customer Pickup,5022.47,1/17/2021,5022.47,Online Payment,1305.84,301.35,0,0,301.35,50,0,150.67,0,376.69,100.45,2586.35,2436.12,Paid
424,24,Female,47,District of Columbia,Regular,12/10/2021,12/11/2021,12/15/2021,Laundry,18,9.35,Mixed,Home Delivery,8485.97,12/15/2021,8485.97,Cash,1866.91,424.3,339.44,424.3,0,35,339.44,254.58,0,636.45,169.72,4490.14,3995.83,Paid
425,72,Female,58,New Mexico,Student,11/28/2025,11/29/2025,12/3/2025,Laundry,6,3.76,Mixed,Customer Pickup,14818.5,12/3/2025,14818.5,Cash,3260.07,592.74,592.74,740.93,0,20,0,444.56,0,1111.39,296.37,7058.8,7759.7,Paid
426,90,Male,42,North Carolina,Corporate,4/8/2023,4/9/2023,4/13/2023,Ironing,2,2.11,Heavy,Customer Pickup,8829.4,4/13/2023,8829.4,Cash,2295.64,353.18,0,0,0,20,0,264.88,0,662.21,176.59,3772.5,5056.9,Paid
427,32,Female,36,New Mexico,Student,8/3/2021,8/4/2021,8/8/2021,Laundry,11,6.61,Mixed,Customer Pickup,11807.55,8/8/2021,11807.55,Credit Card,2597.66,590.38,472.3,590.38,0,35,0,354.23,0,885.57,236.15,5761.67,6045.88,Paid
428,90,Male,42,North Carolina,Corporate,4/4/2025,4/5/2025,4/9/2025,Laundry,28,17.46,Mixed,Customer Pickup,8869.87,4/4/2025,8869.87,Online Payment,1951.37,532.19,354.79,443.49,0,50,0,266.1,0,665.24,177.4,4440.58,4429.29,Paid
429,54,Male,32,Pennsylvania,Regular,12/12/2021,12/13/2021,12/17/2021,Stain Removal,6,3.1,Mixed,Customer Pickup,13900,12/12/2021,13900,Online Payment,3058,556,417,278,556,20,0,417,0,1042.5,278,6622.5,7277.5,Paid
430,97,Male,29,Alabama,Corporate,6/29/2023,6/30/2023,7/4/2023,Ironing,26,6.74,Light,Customer Pickup,11517.46,7/4/2023,11517.46,Cash,2073.14,575.87,0,0,0,50,0,345.52,0,863.81,230.35,4138.69,7378.77,Paid
431,25,Male,44,Tennessee,Student,10/23/2022,10/24/2022,10/28/2022,Ironing,25,6.56,Light,Customer Pickup,11404.79,10/23/2022,11404.79,Online Payment,2052.86,570.24,0,0,0,50,0,342.14,0,855.36,228.1,4098.7,7306.09,Paid
432,33,Female,44,Virginia,Regular,1/11/2021,1/12/2021,1/16/2021,Laundry,24,6.81,Light,Customer Pickup,3649.36,1/16/2021,3649.36,Cash,656.88,182.47,145.97,182.47,0,50,0,109.48,182.47,273.7,72.99,1491.49,2157.87,Paid
433,89,Female,35,Texas,Student,11/18/2025,11/19/2025,11/23/2025,Laundry,14,3.94,Light,Home Delivery,7806.97,11/23/2025,7806.97,Cash,1405.25,312.28,312.28,390.35,0,35,312.28,234.21,0,585.52,156.14,3743.31,4063.66,Paid
434,46,Male,31,Texas,Regular,1/23/2024,1/24/2024,1/28/2024,Laundry,15,8.75,Mixed,Home Delivery,6893.19,1/28/2024,6893.19,Online Payment,1516.5,344.66,275.73,344.66,0,35,275.73,206.8,0,516.99,137.86,3653.93,3239.26,Paid
435,62,Male,32,North Carolina,Student,9/8/2024,9/9/2024,9/13/2024,Laundry,11,6.89,Mixed,Home Delivery,4725.55,9/13/2024,4725.55,Online Payment,1039.62,236.28,189.02,236.28,0,35,189.02,141.77,0,354.42,94.51,2515.92,2209.63,Paid
436,71,Male,39,Iowa,Regular,3/27/2025,3/28/2025,4/1/2025,Laundry,24,7.33,Light,Customer Pickup,11948.65,3/28/2025,11948.65,Cash,2150.76,597.43,477.95,597.43,0,50,0,358.46,0,896.15,238.97,5367.15,6581.5,Paid
437,71,Male,39,Iowa,Regular,11/4/2022,11/5/2022,11/9/2022,Laundry,17,4.66,Light,Customer Pickup,752.14,11/9/2022,752.14,Credit Card,135.39,30.09,30.09,37.61,0,35,0,22.56,37.61,56.41,15.04,324.58,427.56,Paid
438,39,Female,64,Kentucky,Regular,10/15/2021,10/16/2021,10/20/2021,Stain Removal,11,6.37,Mixed,Customer Pickup,11010.43,10/15/2021,11010.43,Online Payment,2422.29,550.52,330.31,220.21,440.42,35,0,330.31,0,825.78,220.21,5375.05,5635.38,Paid
439,84,Female,58,Colorado,Walk-in,7/1/2021,7/2/2021,7/6/2021,Dry Cleaning,24,8.21,Light,Home Delivery,8764.33,7/1/2021,8764.33,Online Payment,1577.58,438.22,0,0,525.86,50,350.57,262.93,0,657.32,175.29,4037.77,4726.56,Paid
440,2,Male,41,Utah,Regular,12/31/2023,1/1/2024,1/5/2024,Laundry,20,16.19,Heavy,Express,10799.17,1/5/2024,10799.17,Cash,2807.78,647.95,431.97,539.96,0,35,647.95,323.98,0,809.94,215.98,6460.51,4338.66,Paid
441,58,Female,52,Ohio,Student,6/2/2025,6/3/2025,6/7/2025,Laundry,22,6.36,Light,Customer Pickup,4919.27,6/7/2025,4919.27,Cash,885.47,245.96,196.77,245.96,0,50,0,147.58,0,368.95,98.39,2239.08,2680.19,Paid
442,81,Male,35,Florida,Regular,5/2/2021,5/3/2021,5/7/2021,Laundry,22,7.38,Light,Express,14580.7,5/7/2021,14580.7,Online Payment,2624.53,729.04,583.23,729.04,0,50,874.84,437.42,0,1093.55,291.61,7413.26,7167.44,Paid
443,34,Male,31,District of Columbia,Regular,6/14/2023,6/15/2023,6/19/2023,Dry Cleaning,3,0.78,Light,Home Delivery,7165.11,6/15/2023,7165.11,Cash,1289.72,286.6,0,0,429.91,20,286.6,214.95,0,537.38,143.3,3208.46,3956.65,Paid
